Date,temp_max,temp_min,temp_mean,precip,pressure,sunshine,wind
2016-05-18,22.895325,9.17207,15.895492,1.9978247,1003.984,8.424967,2.0430255
2016-05-19,22.798515,10.186478,16.274387,3.647876,1001.443,6.8823934,2.0701296
2016-05-20,20.535597,10.495101,15.054701,4.7349005,1001.9149,4.6848283,2.0949173
2016-05-21,24.797451,11.068954,18.17661,0.75406915,1004.2315,9.335463,1.8182027
2016-05-22,26.449003,11.20508,19.261189,0.642462,1005.0734,10.748855,1.8172033
2016-05-23,28.601221,13.044203,21.138275,2.5178604,1000.40826,10.260179,1.9104328
2016-05-24,22.178522,10.639529,16.523787,3.4643834,1001.0631,8.452226,2.0270734
2016-05-25,25.916706,13.103222,19.654491,3.6347551,998.63275,9.039689,1.9792889
2016-05-26,27.584808,13.526054,20.869125,1.9595289,1001.2048,10.860494,1.918822
2016-05-27,29.139505,14.291855,22.049059,1.834154,1002.7726,11.446252,1.889267
2016-05-28,30.892427,15.414649,23.52391,2.031461,1001.5245,11.7932415,1.8474536
2016-05-29,30.477295,16.348572,23.564451,3.708003,1000.08325,9.729214,1.9124596
2016-05-30,29.473679,15.588838,22.831976,2.202477,1001.20056,10.832779,1.7880223
2016-05-31,27.590567,14.056502,21.276873,1.889207,1002.2394,11.190311,1.7931528
2016-06-01,24.838167,13.783862,19.25138,4.4601517,1002.2035,7.8407655,1.9632754
2016-06-02,25.302362,13.513702,19.582201,2.9470131,1001.02277,9.471764,1.9072971
2016-06-03,27.936708,14.824463,21.47695,3.3989463,999.9904,9.291793,1.9301035
2016-06-04,25.797497,13.591394,19.679966,3.110361,1001.41675,8.776639,1.9421954
2016-06-05,27.195335,14.060557,20.679129,2.7178094,1001.3003,9.403709,1.9023652
2016-06-06,24.397335,13.686038,18.566547,4.6269646,1003.1053,6.1717963,2.031324
2016-06-07,26.841042,12.923819,20.129663,-0.07683834,1007.00037,11.049643,1.7240567
2016-06-08,27.221573,12.507591,20.199074,0.6254091,1007.25275,11.504925,1.7576671
2016-06-09,27.616024,13.120551,20.618538,2.2307465,1003.2091,10.605366,1.7941351
2016-06-10,24.965748,13.898737,19.110563,5.705862,1000.86127,5.972252,1.9913683
2016-06-11,26.818043,14.197726,20.635086,2.9290917,1000.6087,8.414084,1.799131
2016-06-12,24.47559,13.677249,18.953705,4.5232525,1000.732,6.3738756,1.9432244
2016-06-13,23.752909,13.89529,18.712887,5.0718894,997.6214,6.026455,1.9912523
2016-06-14,26.619465,13.764396,20.428398,3.4965963,996.519,8.91303,1.891751
2016-06-15,26.993721,14.071421,20.529165,4.0952578,997.14215,7.870254,1.9490798
2016-06-16,27.214289,14.194239,20.743114,3.813953,996.8363,8.548607,1.9512489
2016-06-17,30.273808,15.800918,23.66156,5.4650364,998.6325,8.960665,2.0467908
2016-06-18,29.934454,16.095608,23.07153,1.4759727,1003.5676,10.094046,1.7985692
2016-06-19,24.290358,14.586133,18.930105,4.300339,1005.40375,6.4054937,1.9765332
2016-06-20,28.459965,15.830534,22.147142,1.9168955,1004.2813,9.796594,1.7883141
2016-06-21,26.620007,16.092247,20.75265,4.324902,1007.5515,6.090758,1.9330881
2016-06-22,31.135614,18.358479,24.273033,3.4023156,1006.4981,7.4109354,1.7881496
2016-06-23,33.525665,17.730316,25.763817,0.42626768,1007.9865,11.323642,1.5861851
2016-06-24,32.908604,17.561869,25.36437,1.5338815,1005.1101,11.40834,1.6973732
2016-06-25,31.746464,17.921267,24.891926,3.6490571,1001.6734,10.103636,1.8831692
2016-06-26,30.862007,18.071302,24.290443,3.663788,1001.6709,9.908799,1.8802516
2016-06-27,27.642893,16.259815,21.755213,3.2642465,1003.5898,9.829991,1.9296881
2016-06-28,26.506475,16.059547,21.011034,4.092059,1004.07184,9.065548,2.0485244
2016-06-29,32.455242,17.698208,25.201988,1.3137087,1003.592,12.842209,1.8880866
2016-06-30,30.888418,17.290312,23.973036,3.721675,1004.07294,9.979754,1.9964883
2016-07-01,32.460186,17.725676,25.203917,2.470854,1003.213,11.038946,1.8378792
2016-07-02,34.227715,18.042677,26.496159,2.6958613,1003.4327,11.733884,1.741987
2016-07-03,26.211136,15.313244,20.661154,3.7441325,1005.33563,8.620411,1.9012148
2016-07-04,29.470753,16.220337,23.086555,1.6080202,1005.5058,11.373942,1.6990539
2016-07-05,30.340378,16.085388,23.569115,1.4237381,1004.80316,12.367626,1.6822572
2016-07-06,26.334957,15.778322,20.671076,5.204544,1004.313,7.2128534,1.9288754
2016-07-07,27.877602,15.290857,21.738285,1.4014076,1006.1474,10.753501,1.6858041
2016-07-08,28.824167,15.133023,22.139156,1.815736,1006.3519,10.682753,1.7147069
2016-07-09,30.420328,16.410048,23.401123,3.0122156,1003.84,9.658992,1.7595484
2016-07-10,31.970615,16.500347,24.571005,1.3546282,1004.77563,11.191193,1.6072894
2016-07-11,31.575691,16.067759,24.293386,1.4083874,1003.7644,11.749242,1.630677
2016-07-12,33.89104,17.053576,26.443872,3.0385766,1002.345,11.870547,1.7055112
2016-07-13,32.978683,17.380587,26.391806,4.377667,1001.92664,10.563973,1.8176054
2016-07-14,24.00947,14.139489,19.115791,3.906853,1002.92303,8.081172,1.860852
2016-07-15,22.304447,14.015849,17.847843,5.2959075,1003.0799,6.0191665,1.9829402
2016-07-16,18.890062,11.939207,15.193657,4.1226244,1004.2384,6.916082,2.1010473
2016-07-17,23.975595,14.607975,19.110977,3.944542,1004.64764,7.5705056,2.1346312
2016-07-18,31.701948,16.945044,24.490116,0.785783,1005.26306,11.823832,1.9307446
2016-07-19,29.392818,16.041739,22.633873,2.376559,1006.9599,10.342693,2.0277011
2016-07-20,30.464962,17.170994,23.575912,3.3634443,1004.3948,9.668387,2.0068362
2016-07-21,32.361504,17.435585,25.001175,1.8826939,1004.0238,11.374625,1.8170102
2016-07-22,32.38998,17.67289,25.153114,2.5524924,1003.583,10.944441,1.7927288
2016-07-23,33.042965,17.859438,25.782255,2.5122924,1003.30695,11.2503605,1.6685553
2016-07-24,30.388472,17.125277,23.87754,2.9640698,1003.66034,9.898698,1.6839498
2016-07-25,28.615372,16.945171,22.716366,3.547348,1004.49036,8.714664,1.7447222
2016-07-26,31.119553,18.430492,24.741745,3.1613886,1005.5266,8.64275,1.6680547
2016-07-27,32.701485,18.20912,25.770098,1.6055648,1005.9182,10.961153,1.5424107
2016-07-28,29.117361,17.486893,23.11905,4.042573,1005.2886,7.4916983,1.7263591
2016-07-29,30.150072,17.661825,23.962145,3.334208,1003.4999,8.547325,1.6637299
2016-07-30,32.471844,17.591763,25.273794,1.9795544,1004.42786,10.841425,1.5445354
2016-07-31,32.19819,17.284327,25.111458,2.2205296,1002.9269,11.116926,1.5916139
2016-08-01,25.18662,15.647133,20.02188,5.054449,1003.8708,6.3237276,1.8263872
2016-08-02,28.646132,16.213089,22.58513,1.6694528,1004.18835,10.320146,1.6175039
2016-08-03,30.3396,15.902943,23.42571,0.8348505,1006.0786,11.660679,1.590443
2016-08-04,30.583412,16.09738,23.651167,1.8622108,1003.8196,11.562334,1.6658435
2016-08-05,32.583286,17.256575,25.595598,3.0798721,1001.5537,11.495633,1.720852
2016-08-06,23.651253,14.940984,18.789816,5.4270372,1005.61694,5.7854276,1.9466367
2016-08-07,26.333164,16.442133,20.916801,4.069538,1006.4342,6.323047,1.8119144
2016-08-08,29.90984,15.701152,23.050978,-0.042881705,1009.27734,10.919797,1.5609037
2016-08-09,29.978722,15.546997,22.822302,2.113658,1006.5923,9.446082,1.6823616
2016-08-10,26.688702,13.855651,20.236673,2.6804965,1004.2268,8.714788,1.7657421
2016-08-11,17.803362,10.454476,13.51513,4.9532766,1007.7351,4.273737,1.9905415
2016-08-12,24.125175,11.423979,17.89472,0.41195542,1007.7666,9.848085,1.6875533
2016-08-13,25.491507,12.593284,18.7498,2.7906802,1009.3578,7.272838,1.8019822
2016-08-14,27.824165,12.754745,20.457924,0.21319768,1009.7644,10.22022,1.5955642
2016-08-15,28.68213,13.051532,21.065054,1.1839311,1007.8388,9.837893,1.6286571
2016-08-16,29.231953,13.981568,21.82657,2.0232613,1004.7941,9.507436,1.6306189
2016-08-17,26.265907,13.769257,19.96183,3.7593148,1003.52527,7.0388756,1.6981895
2016-08-18,25.94509,13.42509,19.93563,2.841726,1002.06213,8.096457,1.6432483
2016-08-19,28.201893,14.1899805,21.573452,2.1558845,1001.26135,9.398188,1.625011
2016-08-20,29.149994,14.951603,22.30305,2.0430665,1003.3633,9.644021,1.6539605
2016-08-21,29.09456,15.56987,22.384722,2.8956172,1002.60333,8.95362,1.7345948
2016-08-22,19.513056,11.833902,15.126889,4.497225,1006.9573,5.3951025,2.0030806
2016-08-23,26.047482,15.429869,20.158508,4.175445,1005.5573,5.9878225,1.9243283
2016-08-24,28.973412,14.943608,21.983181,0.29450536,1008.38544,10.553339,1.7598379
2016-08-25,29.616095,14.888047,22.214382,1.2455802,1008.3887,10.591265,1.8063035
2016-08-26,31.154823,15.822603,23.412212,1.6741353,1007.1871,10.541152,1.7520508
2016-08-27,30.339312,15.368051,22.846476,1.4546144,1007.8753,10.511447,1.6931326
2016-08-28,30.458302,15.385049,23.05677,1.6683365,1006.4094,10.47432,1.6237067
2016-08-29,30.557571,15.28522,23.279644,1.7468842,1005.01514,10.463084,1.5468557
2016-08-30,27.942484,14.162072,21.535067,1.8141596,1005.34033,10.478843,1.603176
2016-08-31,29.103579,14.568521,22.326448,1.4147177,1006.6804,10.794676,1.5595561
2016-09-01,29.33665,14.927467,22.521751,1.756274,1006.4746,10.535509,1.5886624
2016-09-02,29.964508,15.33165,23.002556,1.6354053,1006.2879,10.750898,1.588026
2016-09-03,30.38405,15.587228,23.258795,1.760792,1006.2776,10.459491,1.5886748
2016-09-04,28.995445,14.910145,22.21048,2.0298483,1005.2944,10.077454,1.6263492
2016-09-05,19.330868,11.624975,15.043295,5.617007,1005.3513,4.763817,1.9655296
2016-09-06,24.1733,13.395734,18.674839,3.487812,1004.0042,6.803374,1.7942855
2016-09-07,26.89408,14.793138,20.643732,3.5383432,1004.6513,6.5366163,1.8314177
2016-09-08,30.028038,15.242082,22.780079,1.4423311,1003.9712,9.440813,1.7211185
2016-09-09,30.222912,15.337704,22.729893,2.453892,1003.8374,8.639689,1.8005011
2016-09-10,28.023666,15.132455,21.256395,3.6167936,1003.6585,7.0693617,1.8847965
2016-09-11,30.801378,16.4039,23.360636,2.9343019,1004.0716,8.003582,1.7552179
2016-09-12,31.53271,16.440395,23.944223,1.8641074,1005.52106,8.807779,1.639286
2016-09-13,30.223417,15.455598,22.80818,1.681158,1006.17896,8.77535,1.5980633
2016-09-14,27.346115,13.939623,20.699244,1.9976043,1005.90137,8.57025,1.6296626
2016-09-15,29.59967,14.59363,22.32217,1.4895382,1005.0002,9.463963,1.5474777
2016-09-16,30.441261,15.164511,22.996649,1.9226476,1004.115,9.200867,1.5512949
2016-09-17,27.791176,14.649161,21.290443,3.5335789,1002.7298,7.0925646,1.6567844
2016-09-18,25.458908,13.943678,19.54198,3.923045,1002.69794,5.817078,1.6906153
2016-09-19,21.509846,12.546182,16.738062,4.87189,1001.6199,4.2879786,1.8156779
2016-09-20,19.31116,11.631116,15.087829,4.4767118,1002.9038,3.9923067,1.866212
2016-09-21,20.124779,10.018817,15.018533,1.4119278,1006.38586,6.963298,1.7324331
2016-09-22,20.135046,9.035115,14.376337,1.5462363,1008.3395,7.0763083,1.7963187
2016-09-23,22.678976,9.250318,15.833699,0.32677278,1010.01416,8.652488,1.7025878
2016-09-24,22.276722,8.787162,15.299036,0.9997579,1011.1736,7.7872815,1.7224789
2016-09-25,21.887722,9.398552,15.254856,2.5476658,1009.0469,6.127659,1.7595627
2016-09-26,22.817232,9.3336,15.931914,1.4617343,1009.3879,6.7213287,1.6118524
2016-09-27,22.03622,8.4047575,15.155752,1.0150515,1011.81335,6.4596696,1.5417733
2016-09-28,22.42114,7.599509,15.143977,-0.15524727,1013.57007,7.3729362,1.4387295
2016-09-29,24.197351,8.068533,16.461187,-0.05433152,1011.3213,8.20621,1.4130017
2016-09-30,25.235771,8.547963,17.256609,0.43978396,1008.584,8.351377,1.4392767
2016-10-01,24.293736,8.863469,16.860731,1.7383603,1005.6984,7.378588,1.5423656
2016-10-02,24.33641,10.416013,17.307587,3.6073298,1004.06934,4.9496818,1.6309186
2016-10-03,17.043398,7.495856,12.05882,3.20299,1008.55273,3.6227715,1.7341194
2016-10-04,18.24494,7.7061105,12.941514,2.3679795,1007.3372,5.220385,1.7430525
2016-10-05,14.891443,4.6107097,9.890991,0.7583032,1010.1158,7.1428227,1.8282609
2016-10-06,18.736588,6.10329,12.488096,1.8407722,1005.6592,7.776347,1.8979973
2016-10-07,14.885245,5.755583,9.7489195,4.8208013,1004.6085,3.6856523,2.1398375
2016-10-08,15.745878,5.6722193,10.3085165,2.4850419,1006.54706,5.1989026,1.9665431
2016-10-09,16.745567,5.962072,10.885056,2.2552588,1008.73114,5.101529,1.9215856
2016-10-10,13.549363,4.945381,8.614914,3.7689495,1007.98676,2.8950527,1.9803898
2016-10-11,12.356533,4.911981,8.062165,4.055742,1005.4988,2.4986956,1.9689837
2016-10-12,9.216017,3.2324507,5.789745,3.8340483,1005.09424,2.3649483,2.035981
2016-10-13,16.804813,5.8091793,11.198193,1.0726792,1005.9837,6.2643065,1.8486378
2016-10-14,17.926891,6.657926,12.082623,2.1338534,1006.29,5.853882,1.9357429
2016-10-15,18.46734,8.238528,12.774497,3.7453303,1005.3718,4.1259136,2.0226204
2016-10-16,17.47506,8.883509,12.409254,3.7047155,1007.7555,3.4518545,2.03439
2016-10-17,15.013481,7.1291695,10.475155,2.2166066,1011.34314,4.614545,2.003127
2016-10-18,16.247192,7.559568,11.311291,2.9467955,1009.66235,4.763672,2.03824
2016-10-19,15.559286,7.5456634,10.76969,3.7875943,1009.5425,3.4937906,2.036485
2016-10-20,17.13849,7.9713287,11.833579,3.3587372,1006.3335,4.3180633,1.9973938
2016-10-21,13.6497555,6.692757,9.251261,4.685684,1005.59576,2.3609958,2.0918221
2016-10-22,15.96606,7.1059484,10.936485,2.738452,1005.56885,4.677045,1.951961
2016-10-23,14.1088705,5.761539,9.257674,2.9922252,1008.3987,3.839292,1.9868505
2016-10-24,18.858698,7.7168403,12.857164,2.3204484,1006.2686,5.4226904,1.8774896
2016-10-25,21.824064,9.427369,15.176696,2.5804014,1006.1312,5.381222,1.8703771
2016-10-26,18.464949,8.46446,12.77283,3.012742,1009.98914,3.8447194,1.9382069
2016-10-27,15.742929,6.1132493,10.482491,0.47961846,1015.8718,5.782736,1.8144596
2016-10-28,16.231407,5.3766427,10.412949,0.35348123,1017.9501,6.329805,1.7646666
2016-10-29,13.955711,5.0448103,8.684111,3.0567029,1015.39276,3.3496962,1.895894
2016-10-30,15.086558,5.729906,9.69694,2.7543628,1012.8946,3.6066933,1.8223937
2016-10-31,14.636994,3.6928282,8.817784,0.05933044,1015.98004,5.8704133,1.6382378
2016-11-01,15.843937,4.0638833,9.630837,1.506092,1011.8594,5.4658966,1.6662982
2016-11-02,15.888722,4.7119813,9.879848,3.3932643,1006.2739,3.844619,1.7520931
2016-11-03,11.249175,2.6291404,6.3967924,3.2752464,1009.0899,2.3250554,1.8316036
2016-11-04,11.176751,1.0205551,6.011925,0.75494814,1011.0174,4.921647,1.7548925
2016-11-05,14.046947,3.638363,8.563942,3.9567657,1003.92456,3.2322602,1.9477129
2016-11-06,20.353586,8.051274,13.74384,5.5323024,993.8197,2.9462054,2.0198748
2016-11-07,17.098688,6.2914944,11.390709,3.2450025,999.5067,3.609041,2.0371032
2016-11-08,11.427635,3.7976282,7.097868,4.1986237,1001.3052,2.0142655,2.2035508
2016-11-09,8.8678055,2.7391486,5.2398148,4.096025,1001.6201,2.0588176,2.260975
2016-11-10,10.728787,2.995094,6.3328915,3.104881,1003.10406,2.8643827,2.171019
2016-11-11,11.4615555,2.7368023,6.630032,2.850946,1002.926,3.2672472,2.1641757
2016-11-12,8.36652,1.3677232,4.2734094,3.7567322,1002.8961,2.0469306,2.259904
2016-11-13,6.4776483,-0.9308545,2.5400548,0.96121716,1009.0155,4.293368,2.148029
2016-11-14,9.40551,-0.39329937,4.2664304,-0.22452435,1014.246,5.902007,2.043945
2016-11-15,10.028066,0.8245412,4.716541,1.6463522,1016.494,3.5394971,2.0324256
2016-11-16,8.550934,0.7489525,3.8403153,2.2734032,1015.31165,2.4807925,1.9602613
2016-11-17,11.196413,2.5754106,6.0879316,2.829436,1011.0867,2.496493,1.8959956
2016-11-18,14.456453,3.385456,8.540619,1.5444564,1007.8954,4.669943,1.7682456
2016-11-19,14.360771,4.363382,8.84557,3.7658174,1004.48193,2.8326082,1.8885515
2016-11-20,13.31791,4.255546,8.329829,3.5141444,1004.1347,2.788913,1.9415946
2016-11-21,15.004902,4.3461056,9.497611,1.6018156,1005.9156,5.3913617,1.9526836
2016-11-22,16.903767,5.042122,10.771149,1.4438336,1008.0755,6.3909564,2.0274682
2016-11-23,15.333463,4.4584427,9.595467,1.6985116,1010.0143,6.4342146,2.0900755
2016-11-24,16.92441,5.7085047,10.865732,2.6205988,1008.69415,5.9765306,2.0926232
2016-11-25,13.355504,5.177008,8.421343,4.4876237,1007.71265,3.043873,2.1651218
2016-11-26,12.382067,4.9415803,7.7911034,4.030295,1008.05585,2.4018464,2.0372636
2016-11-27,12.482316,4.9016104,7.967382,3.900183,1006.4919,2.0782986,1.9070399
2016-11-28,7.1896906,1.1081163,3.5063066,2.4929488,1010.63885,1.9431554,1.8622606
2016-11-29,5.5071425,-1.9111065,1.4922096,-0.055305116,1015.56506,4.345767,1.7675046
2016-11-30,6.556502,-2.5137753,1.7177042,0.11188913,1016.05426,4.8968806,1.7717044
2016-12-01,8.4533825,-0.27889663,3.4944553,2.957501,1009.6012,2.9999392,1.9186574
2016-12-02,7.940979,0.40607446,3.491766,3.75915,1006.1003,1.9401214,1.983554
2016-12-03,6.9006524,-1.4479191,2.424705,0.8315758,1011.06104,4.33136,1.9097259
2016-12-04,6.0350194,-2.5268965,1.3314519,1.1488466,1014.2408,3.7779527,1.9709126
2016-12-05,7.547127,-2.1553388,2.2616885,0.77793074,1015.6529,4.0639405,1.881032
2016-12-06,7.787087,-2.7695327,2.1791308,0.34631863,1016.06445,4.4500833,1.8226923
2016-12-07,5.7498646,-4.404893,0.3212931,-0.45111838,1020.6078,4.5932074,1.7985284
2016-12-08,3.3102753,-4.85667,-1.467867,1.1222562,1021.6129,2.4233384,1.8401017
2016-12-09,7.899915,-2.4090161,2.221975,0.8906528,1017.65875,3.4298537,1.6741745
2016-12-10,11.220016,-1.2631911,4.5746493,0.5480036,1015.21246,3.9869153,1.5790951
2016-12-11,10.785783,-1.4624827,4.3537774,1.147746,1011.71594,3.7000973,1.5968145
2016-12-12,8.730492,-1.4278053,3.159932,2.788374,1008.806,1.899904,1.7400731
2016-12-13,6.3413043,-4.0005784,0.960306,-0.34129247,1015.90045,3.7981126,1.5985798
2016-12-14,5.6008544,-4.3072176,0.3133341,0.9525806,1015.15204,2.757869,1.6803099
2016-12-15,6.14516,-3.5441175,0.8722331,1.0858895,1015.8862,2.458076,1.6755309
2016-12-16,3.369558,-4.544039,-1.1717571,0.7066546,1020.33014,1.9094468,1.7008424
2016-12-17,1.0209886,-5.470448,-2.9430785,0.4256752,1023.6089,1.7522066,1.7324188
2016-12-18,1.1242868,-5.1281843,-2.8338554,0.91004306,1022.7008,1.5556165,1.7506624
2016-12-19,0.17152214,-5.350003,-3.4494507,1.0530853,1022.7275,1.383312,1.7528064
2016-12-20,0.7375899,-4.941017,-3.1446922,1.3441325,1021.3964,1.2536244,1.7832284
2016-12-21,2.8825445,-3.575488,-1.5926162,1.5136733,1020.27136,1.33091,1.758394
2016-12-22,2.2484634,-3.5056133,-1.9204694,1.4132619,1021.61285,1.1715943,1.7602439
2016-12-23,1.4145304,-3.5813932,-2.2951505,1.3273221,1022.80676,1.1361172,1.7415723
2016-12-24,2.939952,-2.7290804,-1.1251348,1.6766335,1020.50665,1.1789324,1.6992476
2016-12-25,4.69942,-1.7272937,0.16387041,2.2011988,1016.76495,1.0851482,1.6809616
2016-12-26,10.662927,1.5210676,5.132158,1.8627397,1013.1742,2.4710524,1.5705124
2016-12-27,9.303832,0.24401665,4.23674,0.5542782,1015.6795,3.8777401,1.5766286
2016-12-28,5.5841584,-1.8537949,1.4402032,0.984765,1015.96533,4.1033363,1.7460294
2016-12-29,5.767389,-1.4660791,1.5392692,1.4225662,1017.87286,3.689758,1.8348854
2016-12-30,4.982257,-2.8823957,0.5822498,-0.2879754,1021.97406,5.1946282,1.7884301
2016-12-31,3.9037974,-3.3742034,-0.41637206,1.3651524,1020.65735,3.6519246,1.8904277
2017-01-01,6.289314,-2.8440974,1.2772473,1.196619,1015.6887,4.6106377,1.8146049
2017-01-02,8.384856,-1.9605256,2.838491,2.1732693,1010.0612,4.158938,1.8269291
2017-01-03,4.890679,-4.029016,-0.38080233,2.7329826,1011.1129,1.5561259,1.8421001
2017-01-04,1.9951918,-6.08803,-2.9031403,2.7653964,1008.165,0.5544936,1.7888141
2017-01-05,2.1460636,-6.1197624,-2.673673,2.615749,1005.38,0.60083824,1.7900995
2017-01-06,-5.0804725,-10.393919,-7.6431847,0.6315515,1011.182,1.7974756,1.9287388
2017-01-07,-4.05237,-11.211552,-7.4836802,-0.57798547,1014.71625,3.3992646,1.9326203
2017-01-08,-2.6751444,-11.254103,-6.94165,-0.46041098,1014.6813,3.7315614,1.9590242
2017-01-09,-1.0258301,-10.077603,-6.164617,1.1265835,1011.6173,1.8816174,2.0076697
2017-01-10,-2.9057465,-10.85103,-7.554136,0.75878805,1012.35376,1.4068822,1.9625742
2017-01-11,-3.396298,-11.622565,-8.261481,1.46577,1010.93475,0.79826164,1.9592695
2017-01-12,0.87183446,-9.541446,-5.2528734,1.2594218,1005.93713,1.2049282,1.8327659
2017-01-13,4.677509,-7.4954534,-2.1316867,1.9252923,997.5905,1.1630614,1.738075
2017-01-14,4.6690383,-6.493132,-1.3322693,1.6270553,997.1313,1.3382815,1.8290824
2017-01-15,5.627534,-5.0297832,0.42199984,-0.008822657,1003.22034,3.007786,1.788533
2017-01-16,2.0304873,-6.1983943,-2.2023792,0.9864698,1006.57117,1.6265825,1.9497138
2017-01-17,0.49095124,-6.1529584,-3.0886378,1.2510406,1009.0279,1.4346185,2.0252779
2017-01-18,0.094667464,-6.014114,-3.276414,0.84818786,1013.28845,1.8623508,2.0485077
2017-01-19,-0.39878318,-5.809133,-3.6960516,0.54517615,1018.313,2.0441194,2.0474713
2017-01-20,-1.8178086,-7.6985254,-5.577293,-0.6606622,1024.4042,2.38029,1.9078629
2017-01-21,-2.4366083,-9.41156,-6.920962,-0.5692594,1025.2822,1.7195029,1.7786005
2017-01-22,0.42549747,-9.248618,-5.4676156,-0.65490484,1022.38776,2.175866,1.6825701
2017-01-23,0.1092184,-9.920744,-6.3506846,0.58898807,1018.6711,0.67474174,1.6543634
2017-01-24,0.01891549,-10.134576,-6.2655187,1.2129484,1016.4269,0.23326144,1.5973997
2017-01-25,0.2721187,-9.027924,-5.287754,0.7177259,1017.0733,0.39241794,1.4909587
2017-01-26,0.61324084,-7.5631876,-4.1108575,0.17892992,1019.22,0.7325139,1.4376786
2017-01-27,-0.43869093,-8.02803,-4.7858543,-0.5106945,1021.1113,1.6847692,1.4767169
2017-01-28,-2.603839,-8.438379,-6.12531,1.071161,1019.76196,0.86361116,1.6680601
2017-01-29,-2.045031,-7.873439,-5.666875,1.5054904,1018.6037,0.7446353,1.711563
2017-01-30,-0.9243079,-7.3585196,-4.973972,1.5806674,1017.3949,0.70582277,1.7003613
2017-01-31,3.0264564,-5.0045567,-2.156066,1.7412889,1012.5747,0.8606396,1.6419773
2017-02-01,4.1505513,-3.707076,-0.7579215,1.9469175,1011.0099,0.98978996,1.6888833
2017-02-02,10.171461,0.32026875,4.3629327,2.1239269,1008.32837,1.701875,1.6704681
2017-02-03,12.623677,2.474168,6.8161254,2.2649753,1006.5192,2.0068831,1.6925461
2017-02-04,13.818738,3.6618326,8.0726795,2.8895748,1003.23773,1.9934056,1.7519672
2017-02-05,12.094782,2.798527,7.115468,2.5903265,1001.7525,2.9735043,1.8696842
2017-02-06,11.04965,3.156358,6.5267324,4.3471546,999.4966,1.6868218,2.0694582
2017-02-07,6.764665,1.2684475,3.3593447,3.4471102,1004.40436,1.5934932,2.1379142
2017-02-08,6.366524,0.39668888,2.7129703,2.342902,1009.32056,2.0006168,2.069427
2017-02-09,4.52233,-0.71436894,1.1747564,2.018422,1012.7332,2.1294508,2.0998623
2017-02-10,4.4121447,-1.4081521,0.8757697,1.4594396,1013.67126,3.2592301,2.0997038
2017-02-11,6.0956035,-0.8956136,1.9959435,1.5398359,1013.39514,3.947856,2.0899262
2017-02-12,5.49068,-2.311312,1.1408508,0.28347817,1016.28656,5.1770806,2.0055459
2017-02-13,5.5614643,-2.699148,1.0017926,0.41778922,1017.6194,5.540526,1.9954543
2017-02-14,4.413429,-2.7266877,0.036150344,1.4968759,1019.93774,3.6114268,1.9886237
2017-02-15,9.363628,-0.90865207,3.6200228,0.28118354,1019.2502,5.1747284,1.795574
2017-02-16,4.8451023,-3.597317,0.04494135,0.71307176,1021.1488,3.7805598,1.7991332
2017-02-17,5.1198235,-3.1458702,0.49037406,1.9739954,1015.8153,2.9599915,1.7544286
2017-02-18,6.9130945,-1.432475,2.068725,2.9270654,1012.634,1.67853,1.7192341
2017-02-19,6.407217,-1.1234502,1.9636551,2.4331834,1013.6818,1.2395023,1.6465561
2017-02-20,7.2068887,-0.8064071,2.6020072,1.9574754,1012.85175,1.6809318,1.6045649
2017-02-21,10.292329,1.0452241,4.9146743,2.8864374,1007.969,1.5558406,1.6766899
2017-02-22,13.60941,2.5425756,7.5945015,1.7728238,1005.79785,3.3410788,1.6533265
2017-02-23,15.86814,3.1065187,9.358938,1.6433406,1002.00653,4.8362875,1.7297355
2017-02-24,14.563767,3.8776548,8.668814,4.0801883,1000.66296,2.0712461,1.9486582
2017-02-25,12.842547,1.5842524,7.109998,-0.16757864,1009.642,5.3356285,1.7813812
2017-02-26,15.088012,2.0613356,8.585186,0.27211782,1010.0673,5.9789367,1.7851198
2017-02-27,18.091541,4.8812985,11.275288,2.5894554,1005.418,4.50875,1.8431307
2017-02-28,19.155846,6.037933,12.565454,2.6503642,1001.2621,5.1118755,1.8310915
2017-03-01,12.811281,3.7663777,7.877369,4.160031,1002.5032,2.2362142,1.9959078
2017-03-02,15.0758705,3.5941637,9.303919,1.4518856,1003.90137,4.729637,1.7930553
2017-03-03,14.892231,3.012246,9.149284,0.9443251,1006.1258,5.8618984,1.827863
2017-03-04,19.56923,5.478256,12.70429,2.0716338,1000.841,6.3965316,1.9084736
2017-03-05,17.404167,5.933712,11.368499,4.010687,1000.85315,3.7827537,2.0879047
2017-03-06,14.861407,5.045656,9.615453,3.6014895,1001.3437,3.558289,2.0876071
2017-03-07,8.215461,2.2728298,4.861665,4.556465,1000.73486,2.1177154,2.252134
2017-03-08,10.293805,3.6004324,6.6974363,3.7680926,1002.1288,3.4062328,2.28297
2017-03-09,14.934733,5.439167,9.889639,2.306433,1005.26215,5.0377955,2.1854045
2017-03-10,12.035922,3.9853978,7.5492935,3.4913473,1005.1311,3.6650198,2.3049319
2017-03-11,11.991576,4.4011617,7.5879073,3.44215,1005.6397,3.5687795,2.2918394
2017-03-12,10.467323,3.8872778,6.3585515,3.7316287,1007.27704,2.718208,2.3075027
2017-03-13,13.018039,4.752849,8.138396,2.6351109,1008.30023,4.0559964,2.1989734
2017-03-14,14.479203,3.8531885,8.727052,0.6843967,1011.9553,6.018455,2.0089347
